"subid","goal","true_state","utterance"
"131","informative","2","yes_good"
"131","informative","0","yes_terrible"
"131","informative","1","yes_bad"
"131","informative","3","yes_good"
"135","informative","2","yes_good"
"135","informative","0","not_good"
"135","informative","3","yes_amazing"
"135","informative","1","yes_bad"
"135","both","2","yes_good"
"135","both","0","not_bad"
"135","both","3","yes_amazing"
"135","both","1","not_terrible"
"135","social","2","yes_amazing"
"135","social","0","not_bad"
"135","social","3","yes_amazing"
"135","social","1","not_terrible"
"137","both","0","not_good"
"137","both","1","not_terrible"
"137","both","3","yes_amazing"
"137","both","2","yes_good"
"137","social","0","not_terrible"
"137","social","1","not_bad"
"137","social","3","yes_amazing"
"137","social","2","yes_good"
"137","informative","0","yes_terrible"
"137","informative","1","yes_bad"
"137","informative","3","yes_amazing"
"137","informative","2","yes_good"
"144","informative","0","not_terrible"
"144","informative","1","yes_good"
"144","informative","2","yes_good"
"144","informative","3","yes_amazing"
"144","both","0","not_terrible"
"144","both","1","not_terrible"
"144","both","2","yes_good"
"144","both","3","yes_amazing"
"144","social","0","yes_good"
"144","social","1","yes_good"
"144","social","2","yes_good"
"144","social","3","yes_amazing"
"148","both","2","yes_good"
"148","both","3","yes_amazing"
"148","both","0","not_bad"
"148","both","1","not_bad"
"148","social","2","yes_amazing"
"148","social","3","yes_amazing"
"148","social","0","yes_good"
"148","social","1","yes_good"
"148","informative","2","yes_good"
"148","informative","3","yes_amazing"
"148","informative","0","yes_bad"
"148","informative","1","not_terrible"
"150","social","0","yes_good"
"150","social","2","yes_good"
"150","social","1","yes_good"
"150","social","3","yes_amazing"
"150","both","0","not_amazing"
"150","both","2","yes_good"
"150","both","1","not_bad"
"150","both","3","yes_amazing"
"150","informative","0","yes_terrible"
"150","informative","2","yes_good"
"150","informative","1","not_terrible"
"150","informative","3","yes_amazing"
"154","social","2","yes_amazing"
"154","social","0","yes_amazing"
"154","social","3","yes_amazing"
"154","social","1","yes_amazing"
"154","informative","2","yes_amazing"
"154","informative","0","yes_terrible"
"154","informative","3","yes_amazing"
"154","informative","1","yes_bad"
"154","both","2","yes_good"
"154","both","0","not_bad"
"154","both","3","yes_amazing"
"154","both","1","yes_good"
"156","both","2","yes_good"
"156","both","3","yes_good"
"156","both","1","not_terrible"
"156","both","0","not_bad"
"156","social","2","yes_amazing"
"156","social","3","yes_amazing"
"156","social","1","yes_good"
"156","social","0","not_bad"
"156","informative","2","yes_good"
"156","informative","3","yes_amazing"
"156","informative","1","not_terrible"
"156","informative","0","yes_bad"
"157","both","3","yes_amazing"
"157","both","1","yes_bad"
"157","both","2","yes_good"
"157","both","0","yes_terrible"
"157","informative","3","yes_amazing"
"157","informative","1","yes_bad"
"157","informative","2","yes_good"
"157","informative","0","yes_terrible"
"157","social","3","yes_amazing"
"157","social","1","yes_bad"
"157","social","2","yes_good"
"157","social","0","yes_terrible"
"161","both","2","yes_good"
"161","both","1","not_bad"
"161","both","3","yes_amazing"
"161","both","0","not_terrible"
"161","informative","2","yes_good"
"161","informative","1","yes_bad"
"161","informative","3","yes_amazing"
"161","informative","0","yes_terrible"
"161","social","2","yes_good"
"161","social","1","not_bad"
"161","social","3","yes_amazing"
"161","social","0","not_bad"
"169","informative","0","yes_terrible"
"169","informative","1","not_good"
"169","informative","2","yes_good"
"169","informative","3","yes_amazing"
"169","both","0","not_good"
"169","both","1","not_terrible"
"169","both","2","yes_good"
"169","both","3","yes_amazing"
"169","social","0","not_terrible"
"169","social","1","yes_good"
"169","social","2","yes_good"
"169","social","3","yes_amazing"
"172","informative","0","yes_terrible"
"172","informative","2","not_bad"
"172","informative","1","yes_bad"
"172","informative","3","yes_amazing"
"172","social","0","not_bad"
"172","social","2","yes_good"
"172","social","1","not_bad"
"172","social","3","yes_amazing"
"172","both","0","not_bad"
"172","both","2","yes_good"
"172","both","1","not_bad"
"172","both","3","yes_amazing"
"174","social","0","yes_good"
"174","social","3","yes_amazing"
"174","social","2","yes_good"
"174","social","1","not_bad"
"174","informative","0","not_good"
"174","informative","3","yes_amazing"
"174","informative","2","yes_good"
"174","informative","1","not_good"
"174","both","0","yes_bad"
"174","both","3","yes_amazing"
"174","both","2","yes_good"
"174","both","1","not_good"
"175","social","0","not_bad"
"175","social","2","yes_amazing"
"175","social","1","yes_amazing"
"175","social","3","yes_amazing"
"175","both","0","not_good"
"175","both","2","yes_good"
"175","both","1","not_terrible"
"175","both","3","yes_amazing"
"175","informative","0","yes_bad"
"175","informative","2","yes_good"
"175","informative","1","not_good"
"175","informative","3","yes_amazing"
"180","informative","3","not_bad"
"180","informative","2","not_terrible"
"180","informative","0","not_bad"
"180","informative","1","not_bad"
"180","social","3","yes_amazing"
"180","social","2","yes_good"
"180","social","0","not_bad"
"180","social","1","not_bad"
"180","both","3","yes_good"
"180","both","2","yes_good"
"180","both","0","not_bad"
"180","both","1","not_bad"
"187","social","1","not_bad"
"187","social","0","not_amazing"
"187","social","3","yes_amazing"
"187","social","2","yes_good"
"187","both","1","not_bad"
"187","both","0","not_amazing"
"187","both","3","yes_amazing"
"187","both","2","yes_good"
"187","informative","1","not_bad"
"187","informative","0","not_amazing"
"187","informative","3","yes_amazing"
"187","informative","2","yes_good"
"188","both","0","not_terrible"
"188","both","3","yes_amazing"
"188","both","1","not_bad"
"188","both","2","yes_good"
"188","informative","0","yes_terrible"
"188","informative","3","yes_amazing"
"188","informative","1","not_bad"
"188","informative","2","yes_good"
"188","social","0","yes_good"
"188","social","3","yes_amazing"
"188","social","1","yes_good"
"188","social","2","yes_amazing"
"192","social","3","yes_amazing"
"192","social","2","yes_amazing"
"192","social","0","not_bad"
"192","social","1","not_bad"
"192","both","3","yes_amazing"
"192","both","2","yes_good"
"192","both","0","not_terrible"
"192","both","1","not_terrible"
"192","informative","3","yes_good"
"192","informative","2","yes_good"
"192","informative","0","yes_terrible"
"192","informative","1","not_good"
"1","both","2","yes_good"
"1","both","0","not_amazing"
"1","both","1","yes_bad"
"1","both","3","yes_amazing"
"1","informative","2","yes_good"
"1","informative","0","yes_terrible"
"1","informative","1","not_good"
"1","informative","3","yes_amazing"
"1","social","2","yes_good"
"1","social","0","not_terrible"
"1","social","1","not_terrible"
"1","social","3","yes_amazing"
"3","informative","2","yes_good"
"3","informative","0","yes_terrible"
"3","informative","1","yes_bad"
"3","informative","3","yes_amazing"
"3","both","2","yes_good"
"3","both","0","yes_terrible"
"3","both","1","yes_bad"
"3","both","3","yes_amazing"
"3","social","2","yes_good"
"3","social","0","yes_terrible"
"3","social","1","yes_bad"
"3","social","3","yes_amazing"
"4","informative","2","yes_good"
"4","informative","3","yes_amazing"
"4","informative","0","not_good"
"4","informative","1","not_bad"
"4","social","2","yes_good"
"4","social","3","yes_amazing"
"4","social","0","not_good"
"4","social","1","not_bad"
"4","both","2","yes_good"
"4","both","3","yes_amazing"
"4","both","0","not_terrible"
"4","both","1","not_bad"
"6","informative","3","yes_amazing"
"6","informative","2","yes_good"
"6","informative","1","not_terrible"
"6","informative","0","yes_terrible"
"6","both","3","yes_amazing"
"6","both","2","yes_good"
"6","both","1","not_terrible"
"6","both","0","yes_bad"
"6","social","3","yes_amazing"
"6","social","2","yes_amazing"
"6","social","1","not_bad"
"6","social","0","not_bad"
"10","both","3","yes_amazing"
"10","both","0","not_terrible"
"10","both","2","yes_good"
"10","both","1","not_bad"
"10","social","3","yes_amazing"
"10","social","0","yes_good"
"10","social","2","yes_amazing"
"10","social","1","yes_good"
"10","informative","3","yes_amazing"
"10","informative","0","not_good"
"10","informative","2","yes_good"
"10","informative","1","not_terrible"
"17","informative","3","yes_amazing"
"17","informative","2","yes_good"
"17","informative","0","not_terrible"
"17","informative","1","not_bad"
"17","both","3","yes_amazing"
"17","both","2","yes_good"
"17","both","0","yes_terrible"
"17","both","1","not_terrible"
"17","social","3","yes_amazing"
"17","social","2","yes_good"
"17","social","0","yes_terrible"
"17","social","1","not_terrible"
"23","social","3","yes_amazing"
"23","social","1","not_good"
"23","social","0","yes_terrible"
"23","social","2","yes_good"
"23","informative","3","yes_amazing"
"23","informative","1","yes_bad"
"23","informative","0","yes_terrible"
"23","informative","2","yes_good"
"23","both","3","yes_amazing"
"23","both","1","yes_bad"
"23","both","0","yes_terrible"
"23","both","2","yes_good"
"26","informative","3","yes_amazing"
"26","informative","1","not_bad"
"26","informative","0","yes_terrible"
"26","informative","2","yes_good"
"26","both","3","yes_amazing"
"26","both","1","not_terrible"
"26","both","0","not_terrible"
"26","both","2","yes_good"
"26","social","3","yes_amazing"
"26","social","1","yes_good"
"26","social","0","yes_good"
"26","social","2","yes_good"
"29","social","0","yes_amazing"
"29","social","1","yes_good"
"29","social","3","yes_amazing"
"29","social","2","yes_amazing"
"29","both","0","not_bad"
"29","both","1","yes_good"
"29","both","3","yes_amazing"
"29","both","2","yes_good"
"29","informative","0","yes_terrible"
"29","informative","1","yes_bad"
"29","informative","3","yes_amazing"
"29","informative","2","yes_good"
"30","informative","1","not_good"
"30","informative","2","yes_good"
"30","informative","0","yes_bad"
"30","informative","3","yes_amazing"
"30","both","1","not_good"
"30","both","2","yes_good"
"30","both","0","not_terrible"
"30","both","3","yes_amazing"
"30","social","1","yes_amazing"
"30","social","2","yes_amazing"
"30","social","0","yes_amazing"
"30","social","3","yes_amazing"
"35","both","1","not_terrible"
"35","both","3","yes_amazing"
"35","both","2","yes_good"
"35","both","0","not_terrible"
"35","informative","1","not_amazing"
"35","informative","3","yes_good"
"35","informative","2","yes_good"
"35","informative","0","yes_terrible"
"35","social","1","not_bad"
"35","social","3","yes_amazing"
"35","social","2","yes_good"
"35","social","0","not_terrible"
"40","social","3","yes_amazing"
"40","social","2","not_bad"
"40","social","0","not_terrible"
"40","social","1","not_bad"
"40","informative","3","yes_amazing"
"40","informative","2","yes_good"
"40","informative","0","yes_terrible"
"40","informative","1","not_good"
"40","both","3","yes_amazing"
"40","both","2","yes_good"
"40","both","0","not_terrible"
"40","both","1","yes_good"
"41","both","2","yes_good"
"41","both","3","yes_amazing"
"41","both","0","not_terrible"
"41","both","1","yes_good"
"41","social","2","yes_amazing"
"41","social","3","yes_amazing"
"41","social","0","yes_good"
"41","social","1","yes_good"
"41","informative","2","yes_good"
"41","informative","3","yes_amazing"
"41","informative","0","yes_terrible"
"41","informative","1","yes_bad"
"42","informative","2","yes_good"
"42","informative","0","not_good"
"42","informative","3","yes_amazing"
"42","informative","1","not_good"
"42","social","2","yes_good"
"42","social","0","not_terrible"
"42","social","3","yes_amazing"
"42","social","1","not_bad"
"42","both","2","yes_good"
"42","both","0","not_terrible"
"42","both","3","yes_amazing"
"42","both","1","not_bad"
"44","social","2","not_bad"
"44","social","0","not_terrible"
"44","social","1","yes_good"
"44","social","3","yes_amazing"
"44","both","2","yes_good"
"44","both","0","not_terrible"
"44","both","1","yes_good"
"44","both","3","yes_amazing"
"44","informative","2","not_bad"
"44","informative","0","yes_terrible"
"44","informative","1","yes_bad"
"44","informative","3","yes_amazing"
"60","informative","0","yes_terrible"
"60","informative","3","yes_good"
"60","informative","1","yes_bad"
"60","informative","2","yes_good"
"60","social","0","yes_good"
"60","social","3","yes_good"
"60","social","1","yes_good"
"60","social","2","yes_good"
"60","both","0","yes_bad"
"60","both","3","yes_good"
"60","both","1","yes_bad"
"60","both","2","yes_good"
"67","both","2","yes_good"
"67","both","3","yes_amazing"
"67","both","0","not_good"
"67","both","1","not_amazing"
"67","informative","2","yes_good"
"67","informative","3","yes_amazing"
"67","informative","0","yes_terrible"
"67","informative","1","yes_bad"
"67","social","2","yes_good"
"67","social","3","yes_amazing"
"67","social","0","not_bad"
"67","social","1","not_amazing"
"73","informative","2","yes_good"
"73","informative","0","yes_bad"
"73","informative","1","not_good"
"73","informative","3","yes_amazing"
"73","social","2","not_bad"
"73","social","0","not_amazing"
"73","social","1","yes_bad"
"73","social","3","yes_amazing"
"73","both","2","yes_good"
"73","both","0","yes_terrible"
"73","both","1","not_good"
"73","both","3","yes_amazing"
"77","informative","0","yes_terrible"
"77","informative","1","yes_bad"
"77","informative","2","not_bad"
"77","informative","3","yes_amazing"
"77","social","0","yes_amazing"
"77","social","1","yes_amazing"
"77","social","2","yes_amazing"
"77","social","3","yes_amazing"
"77","both","0","not_bad"
"77","both","1","not_bad"
"77","both","2","yes_good"
"77","both","3","yes_amazing"
"78","both","3","yes_amazing"
"78","both","0","not_bad"
"78","both","2","not_bad"
"78","both","1","not_good"
"78","informative","3","yes_terrible"
"78","informative","0","yes_terrible"
"78","informative","2","yes_bad"
"78","informative","1","yes_bad"
"78","social","3","yes_good"
"78","social","0","yes_good"
"78","social","2","yes_good"
"78","social","1","yes_good"
"79","both","1","yes_good"
"79","both","0","yes_good"
"79","both","3","yes_amazing"
"79","both","2","yes_good"
"79","social","1","yes_amazing"
"79","social","0","yes_amazing"
"79","social","3","yes_amazing"
"79","social","2","yes_amazing"
"79","informative","1","not_bad"
"79","informative","0","not_terrible"
"79","informative","3","yes_amazing"
"79","informative","2","yes_good"
"82","informative","3","yes_amazing"
"82","informative","1","not_good"
"82","informative","2","not_bad"
"82","informative","0","yes_terrible"
"82","both","3","yes_amazing"
"82","both","1","not_amazing"
"82","both","2","yes_good"
"82","both","0","not_good"
"82","social","3","yes_amazing"
"82","social","1","not_terrible"
"82","social","2","yes_good"
"82","social","0","not_amazing"
"86","social","1","yes_good"
"86","social","2","yes_good"
"86","social","3","yes_amazing"
"86","social","0","yes_good"
"86","informative","1","not_good"
"86","informative","2","yes_good"
"86","informative","3","yes_amazing"
"86","informative","0","yes_terrible"
"86","both","1","not_terrible"
"86","both","2","yes_good"
"86","both","3","yes_amazing"
"86","both","0","not_terrible"
"88","informative","2","yes_good"
"88","informative","1","yes_bad"
"88","informative","0","not_good"
"88","informative","3","yes_amazing"
"88","social","2","yes_good"
"88","social","1","not_terrible"
"88","social","0","yes_bad"
"88","social","3","yes_amazing"
"88","both","2","yes_good"
"88","both","1","not_terrible"
"88","both","0","yes_bad"
"88","both","3","yes_amazing"
"98","both","1","not_good"
"98","both","3","yes_amazing"
"98","both","2","yes_good"
"98","both","0","yes_terrible"
"98","social","1","yes_good"
"98","social","3","yes_amazing"
"98","social","2","yes_good"
"98","social","0","yes_terrible"
"98","informative","1","not_amazing"
"98","informative","3","yes_amazing"
"98","informative","2","yes_good"
"98","informative","0","yes_terrible"
"101","social","2","yes_amazing"
"101","social","0","yes_good"
"101","social","1","yes_good"
"101","social","3","yes_amazing"
"101","informative","2","yes_good"
"101","informative","0","not_good"
"101","informative","1","not_good"
"101","informative","3","yes_amazing"
"101","both","2","yes_good"
"101","both","0","not_bad"
"101","both","1","yes_good"
"101","both","3","yes_amazing"
"109","both","2","not_bad"
"109","both","3","yes_amazing"
"109","both","0","not_terrible"
"109","both","1","not_terrible"
"109","social","2","yes_good"
"109","social","3","yes_amazing"
"109","social","0","not_bad"
"109","social","1","not_bad"
"109","informative","2","not_bad"
"109","informative","3","yes_good"
"109","informative","0","yes_terrible"
"109","informative","1","yes_bad"
"110","informative","3","yes_amazing"
"110","informative","0","yes_terrible"
"110","informative","2","yes_good"
"110","informative","1","yes_bad"
"110","both","3","yes_amazing"
"110","both","0","not_good"
"110","both","2","yes_good"
"110","both","1","not_bad"
"110","social","3","yes_amazing"
"110","social","0","not_bad"
"110","social","2","yes_good"
"110","social","1","not_terrible"
"112","both","3","yes_amazing"
"112","both","0","yes_good"
"112","both","1","not_terrible"
"112","both","2","yes_good"
"112","social","3","yes_amazing"
"112","social","0","yes_amazing"
"112","social","1","yes_amazing"
"112","social","2","yes_amazing"
"112","informative","3","yes_good"
"112","informative","0","yes_terrible"
"112","informative","1","not_bad"
"112","informative","2","yes_bad"
"114","both","2","not_bad"
"114","both","3","yes_amazing"
"114","both","0","not_terrible"
"114","both","1","not_terrible"
"114","informative","2","not_bad"
"114","informative","3","yes_amazing"
"114","informative","0","not_terrible"
"114","informative","1","not_terrible"
"114","social","2","yes_good"
"114","social","3","yes_amazing"
"114","social","0","not_terrible"
"114","social","1","yes_good"
"116","social","0","not_good"
"116","social","1","yes_bad"
"116","social","3","yes_amazing"
"116","social","2","not_amazing"
"116","both","0","not_good"
"116","both","1","not_amazing"
"116","both","3","yes_amazing"
"116","both","2","yes_good"
"116","informative","0","not_good"
"116","informative","1","yes_bad"
"116","informative","3","yes_amazing"
"116","informative","2","yes_good"
"118","informative","3","yes_good"
"118","informative","0","not_good"
"118","informative","1","not_bad"
"118","informative","2","yes_good"
"118","both","3","yes_amazing"
"118","both","0","not_amazing"
"118","both","1","yes_good"
"118","both","2","yes_good"
"118","social","3","yes_amazing"
"118","social","0","not_terrible"
"118","social","1","yes_good"
"118","social","2","yes_amazing"
"124","informative","2","yes_good"
"124","informative","1","not_bad"
"124","informative","3","yes_amazing"
"124","informative","0","yes_terrible"
"124","both","2","yes_good"
"124","both","1","not_bad"
"124","both","3","yes_amazing"
"124","both","0","not_terrible"
"124","social","2","yes_good"
"124","social","1","yes_good"
"124","social","3","yes_amazing"
"124","social","0","yes_good"
"125","both","0","yes_good"
"125","both","2","yes_good"
"125","both","3","yes_amazing"
"125","both","1","not_bad"
"125","social","0","yes_terrible"
"125","social","2","yes_good"
"125","social","3","yes_amazing"
"125","social","1","not_bad"
"125","informative","0","yes_terrible"
"125","informative","2","yes_good"
"125","informative","3","yes_amazing"
"125","informative","1","not_bad"
"133","both","3","yes_amazing"
"133","both","2","yes_good"
"133","both","1","not_terrible"
"133","both","0","not_amazing"
"133","informative","3","yes_amazing"
"133","informative","2","yes_good"
"133","informative","1","not_good"
"133","informative","0","yes_terrible"
"133","social","3","yes_amazing"
"133","social","2","yes_amazing"
"133","social","1","yes_good"
"133","social","0","yes_good"
"134","informative","2","yes_good"
"134","informative","1","yes_bad"
"134","informative","0","yes_terrible"
"134","informative","3","yes_amazing"
"134","both","2","yes_good"
"134","both","1","yes_bad"
"134","both","0","yes_terrible"
"134","both","3","yes_amazing"
"134","social","2","yes_good"
"134","social","1","not_bad"
"134","social","0","not_terrible"
"134","social","3","yes_amazing"
"138","informative","0","not_good"
"138","informative","2","not_amazing"
"138","informative","1","not_bad"
"138","informative","3","yes_amazing"
"138","social","0","not_terrible"
"138","social","2","yes_good"
"138","social","1","not_terrible"
"138","social","3","yes_amazing"
"138","both","0","not_terrible"
"138","both","2","yes_good"
"138","both","1","not_terrible"
"138","both","3","yes_amazing"
"141","both","2","not_amazing"
"141","both","1","not_good"
"141","both","0","yes_bad"
"141","both","3","yes_amazing"
"141","informative","2","not_amazing"
"141","informative","1","yes_bad"
"141","informative","0","yes_terrible"
"141","informative","3","yes_amazing"
"141","social","2","yes_good"
"141","social","1","not_terrible"
"141","social","0","not_amazing"
"141","social","3","yes_amazing"
"145","social","0","not_bad"
"145","social","3","yes_amazing"
"145","social","1","yes_good"
"145","social","2","yes_good"
"145","informative","0","not_terrible"
"145","informative","3","yes_amazing"
"145","informative","1","yes_good"
"145","informative","2","yes_good"
"145","both","0","not_terrible"
"145","both","3","yes_amazing"
"145","both","1","not_bad"
"145","both","2","yes_good"
"146","social","2","yes_good"
"146","social","3","yes_amazing"
"146","social","1","not_terrible"
"146","social","0","yes_terrible"
"146","informative","2","not_bad"
"146","informative","3","yes_amazing"
"146","informative","1","yes_bad"
"146","informative","0","not_amazing"
"146","both","2","yes_good"
"146","both","3","yes_amazing"
"146","both","1","not_good"
"146","both","0","yes_terrible"
"149","social","0","yes_good"
"149","social","2","yes_good"
"149","social","3","yes_amazing"
"149","social","1","not_good"
"149","both","0","yes_bad"
"149","both","2","yes_good"
"149","both","3","yes_amazing"
"149","both","1","not_bad"
"149","informative","0","yes_bad"
"149","informative","2","yes_good"
"149","informative","3","yes_good"
"149","informative","1","not_bad"
"158","informative","2","yes_good"
"158","informative","1","yes_bad"
"158","informative","0","yes_terrible"
"158","informative","3","yes_amazing"
"158","both","2","yes_good"
"158","both","1","not_bad"
"158","both","0","not_bad"
"158","both","3","yes_amazing"
"158","social","2","yes_good"
"158","social","1","not_bad"
"158","social","0","yes_good"
"158","social","3","yes_amazing"
"165","both","2","yes_good"
"165","both","3","yes_amazing"
"165","both","0","not_terrible"
"165","both","1","not_bad"
"165","informative","2","yes_good"
"165","informative","3","yes_amazing"
"165","informative","0","yes_bad"
"165","informative","1","not_terrible"
"165","social","2","yes_good"
"165","social","3","yes_amazing"
"165","social","0","yes_good"
"165","social","1","yes_good"
"168","informative","0","yes_terrible"
"168","informative","2","yes_good"
"168","informative","1","yes_bad"
"168","informative","3","not_terrible"
"168","social","0","not_bad"
"168","social","2","yes_good"
"168","social","1","not_terrible"
"168","social","3","yes_amazing"
"168","both","0","not_terrible"
"168","both","2","yes_good"
"168","both","1","not_terrible"
"168","both","3","yes_amazing"
"170","informative","2","yes_good"
"170","informative","3","yes_amazing"
"170","informative","0","yes_terrible"
"170","informative","1","not_good"
"170","social","2","yes_good"
"170","social","3","yes_amazing"
"170","social","0","yes_terrible"
"170","social","1","not_good"
"170","both","2","not_bad"
"170","both","3","yes_amazing"
"170","both","0","not_good"
"170","both","1","not_terrible"
"181","both","0","not_amazing"
"181","both","2","not_bad"
"181","both","1","not_terrible"
"181","both","3","yes_amazing"
"181","social","0","yes_good"
"181","social","2","yes_amazing"
"181","social","1","yes_good"
"181","social","3","yes_amazing"
"181","informative","0","yes_terrible"
"181","informative","2","yes_good"
"181","informative","1","yes_bad"
"181","informative","3","yes_amazing"
"189","informative","1","not_good"
"189","informative","2","not_bad"
"189","informative","3","yes_amazing"
"189","informative","0","yes_terrible"
"189","both","1","not_terrible"
"189","both","2","yes_good"
"189","both","3","yes_amazing"
"189","both","0","not_terrible"
"189","social","1","not_bad"
"189","social","2","yes_good"
"189","social","3","yes_amazing"
"189","social","0","not_bad"
"193","informative","1","not_bad"
"193","informative","3","yes_amazing"
"193","informative","2","yes_good"
"193","informative","0","yes_terrible"
"193","both","1","not_bad"
"193","both","3","yes_amazing"
"193","both","2","yes_good"
"193","both","0","yes_bad"
"193","social","1","yes_amazing"
"193","social","3","yes_amazing"
"193","social","2","yes_amazing"
"193","social","0","yes_good"
"195","social","0","yes_amazing"
"195","social","3","yes_amazing"
"195","social","2","yes_good"
"195","social","1","yes_good"
"195","both","0","not_bad"
"195","both","3","yes_good"
"195","both","2","not_terrible"
"195","both","1","not_terrible"
"195","informative","0","not_good"
"195","informative","3","yes_good"
"195","informative","2","yes_good"
"195","informative","1","not_amazing"
"201","social","1","yes_good"
"201","social","3","yes_amazing"
"201","social","0","not_bad"
"201","social","2","yes_good"
"201","both","1","not_bad"
"201","both","3","yes_amazing"
"201","both","0","not_bad"
"201","both","2","yes_good"
"201","informative","1","yes_bad"
"201","informative","3","yes_amazing"
"201","informative","0","yes_terrible"
"201","informative","2","yes_good"
